StoreID,Campaign,Sales
121,Version Zero,1950.66
122,Version Zero,2318.11
123,Version Zero,2788.91
124,Version Zero,1345.34
125,Version Zero,1933.73
126,Version Zero,2717.67
127,Version Zero,2788.6
128,Version Zero,1851.63
129,Version Zero,2504.15
130,Version Zero,1586.75
131,Version Zero,1532.37
132,Version Zero,1450.85
133,Version Zero,1821.09
134,Version Zero,1479.29
135,Version Zero,2438.39
136,Version Zero,1510.81
137,Version Zero,1625.1
138,Version Zero,1630.96
139,Version Zero,1878.53
140,Version Zero,2419.51
141,Version Zero,1618.82
142,Version Zero,2040.4
143,Version Zero,2312.27
144,Version Zero,1403.59
145,Version Zero,2162.11
146,Version Zero,1852.37
147,Version Zero,2501.17
148,Version Zero,1780.75
149,Version Zero,2387.48
150,Version Zero,2247.41
151,Version Zero,2400.75
152,Version Zero,1940.44
153,Version Zero,1465.12
154,Version Zero,2002.5
155,Version Zero,2551.03
156,Version Zero,1137.76
157,Version Zero,2080.26
158,Version Zero,1438.77
159,Version Zero,3206.96
160,Version Zero,2540.76
161,Version Zero,2313.63
162,Version Zero,1861.47
163,Version Zero,1768.15
164,Version Zero,2703.98
165,Version Zero,2136.89
166,Version Zero,1305.46
167,Version Zero,3477.68
168,Version Zero,2632.65
169,Version Zero,4344.14
170,Version Zero,2626.81
171,Version Zero,3047.16
172,Version Zero,2774.78
173,Version Zero,3326.21
174,Version Zero,3528.99
175,Version Zero,3052.99
176,Version Zero,4230.31
177,Version Zero,3717.74
178,Version Zero,2462.69
179,Version Zero,3381.68
180,Version Zero,2784.33
181,Version Zero,3737.3
182,Version Zero,2286.48
183,Version Zero,3598.83
184,Version Zero,2465.96
185,Version Zero,3216.23
186,Version Zero,3173.94
187,Version Zero,3045.69
188,Version Zero,1821.08
189,Version Zero,2672.32
190,Version Zero,1221.16
191,Version Zero,1918.97
192,Version Zero,1632.82
193,Version Zero,1493.34
194,Version Zero,1225.8
195,Version Zero,1301.95
196,Version Zero,2184.71
197,Version Zero,1820.4
198,Version Zero,1756.65
199,Version Zero,2478.83
200,Version Zero,2673.97
1,Version A,981.77
2,Version C,3021.98
3,Version C,1755.54
4,Version C,1715.71
5,Version C,2072.28
6,Version C,1565.3
7,Version B,3161.88
8,Version A,1928.27
9,Version B,1212.5
10,Version A,2113.57
12,Version A,1172.63
13,Version A,1634.64
14,Version B,2395.55
15,Version A,1487.52
16,Version A,2310.4
17,Version A,1049
18,Version A,2042.3
19,Version B,926.88
20,Version A,2160.28
21,Version C,2666.95
22,Version A,1964.17
23,Version A,1494.93
24,Version A,2546.96
25,Version A,1331.75
26,Version A,1377.29
27,Version A,1627.25
28,Version C,2028.81
29,Version A,2759.75
30,Version B,2705.14
31,Version B,2742.59
32,Version B,2675.71
33,Version C,2168.28
34,Version C,1546.84
35,Version C,1903.94
36,Version B,1730.9
37,Version B,2261.39
38,Version C,2126.74
39,Version C,2896.99
40,Version C,2097.3
41,Version C,2315.02
42,Version B,3428.41
43,Version C,1962.15
44,Version B,3259.83
45,Version B,2333.28
46,Version C,1791.04
47,Version C,2924.21
48,Version A,2528.57
49,Version C,1919.55
50,Version B,2030.76
51,Version C,2445.15
52,Version C,2431.61
53,Version B,2935.14
54,Version B,2266.05
55,Version B,2266.3
56,Version A,2562.99
57,Version B,2472.95
58,Version C,2995.47
59,Version B,1840.82
60,Version A,2156.12
61,Version B,2306.72
62,Version C,1688.48
63,Version C,2593.16
64,Version B,2156.57
65,Version A,2404.67
66,Version B,1818.23
67,Version B,2325.06
68,Version B,2387.98
69,Version B,2780.89
70,Version B,2415.84
71,Version C,1717.37
72,Version B,1609.38
73,Version A,1991.83
74,Version B,2780.43
75,Version B,1374.09
76,Version C,1756.93
77,Version A,1888.69
78,Version C,2152.39
79,Version B,1476.09
80,Version C,1566.28
81,Version B,1552.31
82,Version B,2774.39
83,Version B,3178.6
84,Version B,2406.03
85,Version B,1583.54
86,Version C,1930.57
87,Version A,2212.98
88,Version A,2628.99
89,Version C,1424.1
90,Version B,3255.05
91,Version A,1829.78
92,Version C,2477.01
93,Version B,3279.04
94,Version C,1459.63
95,Version B,2311.32
96,Version B,1768.76
97,Version B,2135.18
98,Version C,1936.21
99,Version A,2561.07
100,Version Zero,1689.89
101,Version Zero,2019.77
102,Version Zero,1163.41
103,Version Zero,1972.62
104,Version Zero,2406.65
105,Version Zero,2495.09
106,Version Zero,2161.88
107,Version Zero,959.51
108,Version Zero,2214.78
109,Version Zero,1293.58
110,Version Zero,1417.53
111,Version Zero,847.36
112,Version Zero,1109.04
113,Version Zero,891.27
114,Version Zero,2329.1
115,Version Zero,2346.1
116,Version Zero,1449.45
117,Version Zero,1417.16
118,Version Zero,2020.84
119,Version Zero,740.12
120,Version Zero,1269.13
121,Version Zero,1603.89
122,Version Zero,1508.98
123,Version Zero,1098.5
124,Version Zero,1210.08
125,Version Zero,2649.38
126,Version Zero,1538.79
127,Version Zero,1749.88
128,Version Zero,1399.46
129,Version Zero,2315.85
130,Version Zero,977.16
131,Version Zero,2686.76
132,Version Zero,914
133,Version Zero,1690.52
134,Version Zero,1581.36
135,Version Zero,1645.18
136,Version Zero,2255.37
137,Version Zero,2626.67
138,Version Zero,2139.86
139,Version Zero,731.17
140,Version Zero,1956.25
141,Version Zero,1059.15
142,Version Zero,1093.69
143,Version Zero,1851.67
144,Version Zero,1146.58
145,Version Zero,2237.62
146,Version Zero,1916.98
147,Version Zero,1733.19
148,Version Zero,902.36
149,Version Zero,1119.53
150,Version Zero,728.73
151,Version Zero,1518.61
152,Version Zero,1411.17
153,Version Zero,969.85
154,Version Zero,2603.31
155,Version Zero,1491.67
156,Version Zero,1591.7
157,Version Zero,1780.77
158,Version Zero,1993.69
159,Version Zero,1640.71
160,Version Zero,2664.14
161,Version Zero,1388.92
162,Version Zero,1917.78
163,Version Zero,753.92
164,Version Zero,1106.23
165,Version Zero,1365.35
166,Version Zero,1415.79
167,Version Zero,3211.42
168,Version Zero,2445.4
169,Version Zero,2950.86
170,Version Zero,1370.6
171,Version Zero,1810.64
172,Version Zero,2310
173,Version Zero,1452.38
174,Version Zero,1625.86
175,Version Zero,2297.6
176,Version Zero,2876.55
177,Version Zero,1713.67
178,Version Zero,1426.54
179,Version Zero,1529.71
180,Version Zero,1609.09
181,Version Zero,1764.26
182,Version Zero,2656.91
183,Version Zero,3180.49
184,Version Zero,2381.97
185,Version Zero,1901.12
186,Version Zero,1826.13
187,Version Zero,2715.4
188,Version Zero,1825.11
189,Version Zero,1838.96
190,Version Zero,2072.4
191,Version Zero,1614.36
192,Version Zero,2421.99
193,Version Zero,2251.48
194,Version Zero,1595.58
195,Version Zero,2032.42
196,Version Zero,1032.34
197,Version Zero,1291.41
198,Version Zero,1459.87
199,Version Zero,1686.02
200,Version Zero,936.14
1,Version A,2050.92
2,Version C,1849.83
3,Version C,2706.79
4,Version C,1893.32
5,Version C,2681.79
6,Version C,2613.96
7,Version B,2085.55
8,Version A,1663.16
9,Version B,404.01
10,Version A,1888.03
12,Version A,1181.47
13,Version A,1791.31
14,Version B,961.37
15,Version A,452.6
16,Version A,778.98
17,Version A,1604.78
18,Version A,731.3
19,Version B,1173.05
20,Version A,1580.37
21,Version C,1372.27
22,Version A,1604.08
23,Version A,1570.17
24,Version A,716.71
25,Version A,422.1
26,Version A,672.95
27,Version A,1994.39
28,Version C,2297.09
29,Version A,3031.4
30,Version B,1309.81
31,Version B,2171.76
32,Version B,1662.01
33,Version C,1757.19
34,Version C,1455.75
35,Version C,2510.41
36,Version B,2067.93
37,Version B,1767.8
38,Version C,2617.69
39,Version C,2371.96
40,Version C,2258.25
41,Version C,2381.18
42,Version B,2836.14
43,Version C,2160.72
44,Version B,2854.46
45,Version B,2172.93
46,Version C,2360.93
47,Version C,1932.88
48,Version A,1407.35
49,Version C,2072.75
50,Version B,1916.95
51,Version C,2535
52,Version C,2335.83
53,Version B,2099.35
54,Version B,1340.54
55,Version B,2014.1
56,Version A,1839.98
57,Version B,2561.6
58,Version C,2263.37
59,Version B,2025.08
60,Version A,1938.7
61,Version B,1791.51
62,Version C,1802.49
63,Version C,2802.05
64,Version B,2571.09
65,Version A,1341.05
66,Version B,3288.92
67,Version B,3487.66
68,Version B,2880.25
69,Version B,1576.25
70,Version B,2200.12
71,Version C,1413.04
72,Version B,2392.32
73,Version A,1726.04
74,Version B,2941.62
75,Version B,2453.54
76,Version C,1755.47
77,Version A,3162.41
78,Version C,2770.5
79,Version B,1852.98
80,Version C,2642.31
81,Version B,2169.09
82,Version B,2859.59
83,Version B,2994.62
84,Version B,2113.08
85,Version B,1858.29
86,Version C,1612.38
87,Version A,2397.87
88,Version A,2549.05
89,Version C,1590.56
90,Version B,2959.76
91,Version A,2076.7
92,Version C,2584.36
93,Version B,2359.54
94,Version C,1904.31
95,Version B,2654
96,Version B,2137.67
97,Version B,1433.06
98,Version C,2114.1
99,Version A,1358.47
100,Version Zero,1195.38
101,Version Zero,1721.23
102,Version Zero,1826.78
103,Version Zero,532.62
104,Version Zero,1558.05
105,Version Zero,1502.39
106,Version Zero,560.84
107,Version Zero,1667.47
108,Version Zero,1860.97
109,Version Zero,914.44
110,Version Zero,868.32
111,Version Zero,321.92
112,Version Zero,707.21
113,Version Zero,1561.1
114,Version Zero,683.45
115,Version Zero,1646.4
116,Version Zero,473.32
117,Version Zero,667.84
118,Version Zero,809.33
119,Version Zero,1614.81
120,Version Zero,1296.63
121,Version Zero,731.96
122,Version Zero,1714.13
123,Version Zero,1641.02
124,Version Zero,1218.34
125,Version Zero,522.65
126,Version Zero,2170.57
127,Version Zero,1639.56
128,Version Zero,1208.69
129,Version Zero,1459.19
130,Version Zero,432.37
131,Version Zero,1999.6
132,Version Zero,1432.58
133,Version Zero,850.26
134,Version Zero,330.94
135,Version Zero,1676.99
136,Version Zero,1932.27
137,Version Zero,1296.14
138,Version Zero,1102.27
139,Version Zero,971.09
140,Version Zero,386.58
141,Version Zero,1609.59
142,Version Zero,1640.97
143,Version Zero,1072.09
144,Version Zero,1230.83
145,Version Zero,699.29
146,Version Zero,1609.84
147,Version Zero,1042.87
148,Version Zero,1954.91
149,Version Zero,1312.43
150,Version Zero,956.34
151,Version Zero,871.49
152,Version Zero,878.19
153,Version Zero,668.47
154,Version Zero,608.92
155,Version Zero,1005.96
156,Version Zero,1294.01
157,Version Zero,1229.09
158,Version Zero,760.42
159,Version Zero,913.72
160,Version Zero,1881.24
161,Version Zero,1460.46
162,Version Zero,1322.71
163,Version Zero,1181.16
164,Version Zero,831.24
165,Version Zero,1130.94
166,Version Zero,286.13
167,Version Zero,1496.61
168,Version Zero,2999.11
169,Version Zero,1612.34
170,Version Zero,1387.23
171,Version Zero,2894.99
172,Version Zero,1864.2
173,Version Zero,1953.73
174,Version Zero,1934.13
175,Version Zero,1412.92
176,Version Zero,2225.02
177,Version Zero,1960.88
178,Version Zero,1695.19
179,Version Zero,1931.69
180,Version Zero,1946.79
181,Version Zero,1670
182,Version Zero,1920.77
183,Version Zero,1924.68
184,Version Zero,1481.95
185,Version Zero,2845.68
186,Version Zero,2724.48
187,Version Zero,1884.81
188,Version Zero,1748.8
189,Version Zero,529.96
190,Version Zero,370.77
191,Version Zero,1079.89
192,Version Zero,1221.65
193,Version Zero,1513.21
194,Version Zero,463.15
195,Version Zero,1642.91
196,Version Zero,1120.68
197,Version Zero,1501.81
198,Version Zero,493.71
199,Version Zero,1774.12
200,Version Zero,1278.54
1,Version A,1404.12
2,Version C,2361.67
3,Version C,1877.03
4,Version C,1855.61
5,Version C,1256.32
6,Version C,1008.51
7,Version B,2117.44
8,Version A,1032.17
9,Version B,303.82
10,Version A,629.63
12,Version A,1597.5
13,Version A,377.52
14,Version B,1007.81
15,Version A,262.9
16,Version A,1095.27
17,Version A,829.53
18,Version A,1224.42
19,Version B,738.69
20,Version A,1356.77
21,Version C,1592.42
22,Version A,964.27
23,Version A,1693.1
24,Version A,1364.91
25,Version A,1796.4
26,Version A,908.21
27,Version A,1365.38
28,Version C,1407.33
29,Version A,2892.11
30,Version B,1057.46
31,Version B,1727.89
32,Version B,2556.79
33,Version C,1161.11
34,Version C,1520.67
35,Version C,2126.67
36,Version B,2374.79
37,Version B,1602
38,Version C,2116.78
39,Version C,2231.24
40,Version C,2972.1
41,Version C,1576.42
42,Version B,1595.25
43,Version C,2213.76
44,Version B,2846.73
45,Version B,2472.87
46,Version C,1059.47
47,Version C,2488.69
48,Version A,2105.7
49,Version C,2320.35
50,Version B,1171.64
51,Version C,1990.37
52,Version C,1987.38
53,Version B,2204.47
54,Version B,1895.31
55,Version B,1520.98
56,Version A,1204.5
57,Version B,2870.87
58,Version C,2180.37
59,Version B,2207.4
60,Version A,2144.81
61,Version B,1361.41
62,Version C,2212.66
63,Version C,1544.79
64,Version B,2602.83
65,Version A,2581.01
66,Version B,2739.01
67,Version B,2185.35
68,Version B,2766.78
69,Version B,1535.89
70,Version B,1687.59
71,Version C,1197.58
72,Version B,1436.56
73,Version A,2604.67
74,Version B,2097.05
75,Version B,1624.76
76,Version C,1093.47
77,Version A,1526.31
78,Version C,1714.15
79,Version B,1911.09
80,Version C,2537.8
81,Version B,2226.56
82,Version B,2006.38
83,Version B,1832.15
84,Version B,2010.97
85,Version B,1229.82
86,Version C,1729.56
87,Version A,3129.75
88,Version A,2340.23
89,Version C,2140.1
90,Version B,1929.22
91,Version A,1390.84
92,Version C,2502.16
93,Version B,2626.67
94,Version C,2112.17
95,Version B,1117.84
96,Version B,1631.6
97,Version B,1740.65
98,Version C,1666.93
99,Version A,2422.09
100,Version Zero,1781.11
101,Version Zero,1800.46
102,Version Zero,1236.31
103,Version Zero,553.81
104,Version Zero,576.45
105,Version Zero,1869.69
106,Version Zero,1539.45
107,Version Zero,656.41
108,Version Zero,290.31
109,Version Zero,478.23
110,Version Zero,1066.81
111,Version Zero,1621.31
112,Version Zero,1061.17
113,Version Zero,1587.31
114,Version Zero,1578.64
115,Version Zero,659.84
116,Version Zero,1143.21
117,Version Zero,2044.3
118,Version Zero,508.8
119,Version Zero,1139.21
120,Version Zero,1095.79
121,Version Zero,1191.4
122,Version Zero,296.05
123,Version Zero,1874.23
124,Version Zero,1858.71
125,Version Zero,940.91
126,Version Zero,2056.82
127,Version Zero,913.24
128,Version Zero,1163.09
129,Version Zero,580.5
130,Version Zero,1055.49
131,Version Zero,1981.73
132,Version Zero,1170.27
133,Version Zero,2035.57
134,Version Zero,1224.98
135,Version Zero,660.1
136,Version Zero,877.61
137,Version Zero,2024.53
138,Version Zero,455.62
139,Version Zero,796.6
140,Version Zero,945.98
141,Version Zero,1555.97
142,Version Zero,1005.05
143,Version Zero,960.62
144,Version Zero,845.52
145,Version Zero,756.91
146,Version Zero,924.04
147,Version Zero,1077.08
148,Version Zero,1294.84
149,Version Zero,672.36
150,Version Zero,1430.94
151,Version Zero,1031.71
152,Version Zero,575.83
153,Version Zero,953.83
154,Version Zero,1876.1
155,Version Zero,794.59
156,Version Zero,465.48
157,Version Zero,1513.71
158,Version Zero,655.09
159,Version Zero,1307.85
160,Version Zero,370.41
161,Version Zero,985.56
162,Version Zero,298.49
163,Version Zero,1686.63
164,Version Zero,544.28
165,Version Zero,673.85
166,Version Zero,1026.65
167,Version Zero,2203.13
168,Version Zero,1903.74
169,Version Zero,2695.52
170,Version Zero,2111.54
171,Version Zero,1849.95
172,Version Zero,1253.94
173,Version Zero,2610.92
174,Version Zero,1764.63
175,Version Zero,2085.96
176,Version Zero,3202.41
177,Version Zero,2462.72
178,Version Zero,1774.96
179,Version Zero,2496.84
180,Version Zero,1977.12
181,Version Zero,1879.82
182,Version Zero,2264.8
183,Version Zero,1800.56
184,Version Zero,1842.72
185,Version Zero,2945.78
186,Version Zero,1746.92
187,Version Zero,1507.13
188,Version Zero,309.98
189,Version Zero,1074.52
190,Version Zero,1347.34
191,Version Zero,854.11
192,Version Zero,1387.16
193,Version Zero,468.6
194,Version Zero,340.4
195,Version Zero,583.54
196,Version Zero,1241.48
197,Version Zero,483.51
198,Version Zero,776.79
199,Version Zero,1665.61
200,Version Zero,1954.59
1,Version A,1070.3
2,Version C,1734.07
3,Version C,1861.47
4,Version C,1215.51
5,Version C,1370.65
6,Version C,1205.14
7,Version B,1812.92
8,Version A,1075.23
9,Version B,1512.03
10,Version A,1210.58
12,Version A,760.18
13,Version A,375.11
14,Version B,1163.85
15,Version A,444.59
16,Version A,859.94
17,Version A,1680.8
18,Version A,1700.26
19,Version B,763.15
20,Version A,1786.52
21,Version C,877.19
22,Version A,836.17
23,Version A,1061.83
24,Version A,1539.77
25,Version A,2032.78
26,Version A,581.14
27,Version A,1380.21
28,Version C,1271.88
29,Version A,2099.7
30,Version B,1924.8
31,Version B,2063.53
32,Version B,2068.77
33,Version C,1428.45
34,Version C,1986.37
35,Version C,2042.49
36,Version B,2052.63
37,Version B,1128.08
38,Version C,1137.9
39,Version C,1038.19
40,Version C,1913.94
41,Version C,2487.6
42,Version B,2378.9
43,Version C,1428.85
44,Version B,2327.66
45,Version B,1827.81
46,Version C,1534.87
47,Version C,1979.94
48,Version A,839.96
49,Version C,1003.5
50,Version B,2104.68
51,Version C,2350.06
52,Version C,1969.93
53,Version B,2219.69
54,Version B,2244.01
55,Version B,1830.4
56,Version A,1503.57
57,Version B,1867.27
58,Version C,2630.21
59,Version B,2154.54
60,Version A,2487.5
61,Version B,1242.9
62,Version C,1720.49
63,Version C,2547.45
64,Version B,1339.45
65,Version A,2020.95
66,Version B,1837.88
67,Version B,2551.78
68,Version B,1469.97
69,Version B,2396.8
70,Version B,1410.8
71,Version C,2274.58
72,Version B,1625.36
73,Version A,1591.14
74,Version B,2684.27
75,Version B,2182.68
76,Version C,2153.88
77,Version A,1428.15
78,Version C,2205.6
79,Version B,988.28
80,Version C,1128.85
81,Version B,1951.76
82,Version B,1807.98
83,Version B,2063.59
84,Version B,2087.87
85,Version B,1839.85
86,Version C,1129.77
87,Version A,2220.65
88,Version A,1971.63
89,Version C,1668.88
90,Version B,1189.28
91,Version A,1665.57
92,Version C,1694.29
93,Version B,1941.6
94,Version C,2213.57
95,Version B,1732.14
96,Version B,1278.42
97,Version B,1655.36
98,Version C,1924.76
99,Version A,1285.31
100,Version Zero,1715.18
101,Version Zero,477.63
102,Version Zero,1648.58
103,Version Zero,1147.24
104,Version Zero,2045.6
105,Version Zero,1947.49
106,Version Zero,1287.55
107,Version Zero,1441.34
108,Version Zero,539.76
109,Version Zero,1922.5
110,Version Zero,1340.74
111,Version Zero,1453.59
112,Version Zero,1316.93
113,Version Zero,1679.97
114,Version Zero,1622.52
115,Version Zero,504.32
116,Version Zero,1703.32
117,Version Zero,2134.72
118,Version Zero,527.62
119,Version Zero,925.99
120,Version Zero,469.98
121,Version Zero,437.79
122,Version Zero,541.26
123,Version Zero,1550.46
124,Version Zero,1088.39
125,Version Zero,1236.05
126,Version Zero,2009.15
127,Version Zero,1006.2
128,Version Zero,1723.52
129,Version Zero,1197.4
130,Version Zero,700.21
131,Version Zero,756.06
132,Version Zero,472.73
133,Version Zero,1717.06
134,Version Zero,931.05
135,Version Zero,1795.27
136,Version Zero,1557.81
137,Version Zero,1253.39
138,Version Zero,1789.84
139,Version Zero,1012.48
140,Version Zero,1741.79
141,Version Zero,1064.35
142,Version Zero,847.03
143,Version Zero,956.92
144,Version Zero,630.47
145,Version Zero,406.74
146,Version Zero,799.65
147,Version Zero,1984.51
148,Version Zero,1831.75
149,Version Zero,499.4
150,Version Zero,1472.17
151,Version Zero,1671.71
152,Version Zero,938.27
153,Version Zero,1508.78
154,Version Zero,1362.51
155,Version Zero,1723.42
156,Version Zero,1111.65
157,Version Zero,1352.16
158,Version Zero,822.87
159,Version Zero,1257.66
160,Version Zero,658.42
161,Version Zero,594.2
162,Version Zero,1181.22
163,Version Zero,1660.38
164,Version Zero,379.43
165,Version Zero,370.28
166,Version Zero,1369.29
167,Version Zero,1788.39
168,Version Zero,2017.72
169,Version Zero,1538.38
170,Version Zero,1264.8
171,Version Zero,1519.5
172,Version Zero,2668.49
173,Version Zero,2406.93
174,Version Zero,1639.17
175,Version Zero,1980.24
176,Version Zero,1913.63
177,Version Zero,1879.12
178,Version Zero,1808.81
179,Version Zero,2218.94
180,Version Zero,2706.16
181,Version Zero,2152.11
182,Version Zero,1742.38
183,Version Zero,1878.78
184,Version Zero,1403.14
185,Version Zero,1628.64
186,Version Zero,1496.26
187,Version Zero,1398.76
188,Version Zero,1161.35
189,Version Zero,1527.88
190,Version Zero,1364.06
191,Version Zero,622.27
192,Version Zero,1144.3
193,Version Zero,915.01
194,Version Zero,1014.56
195,Version Zero,1028.74
196,Version Zero,1372.72
197,Version Zero,1071.35
198,Version Zero,1558.56
199,Version Zero,1260.21
200,Version Zero,1119.22
1,Version A,925.58
2,Version C,3002.19
3,Version C,1835.02
4,Version C,3285.34
5,Version C,2386.48
6,Version C,2525.91
7,Version B,1725.25
8,Version A,1947.54
9,Version B,1395.15
10,Version A,2103.45
12,Version A,1190.45
13,Version A,1724.46
14,Version B,914.24
15,Version A,894.36
16,Version A,2068.2
17,Version A,1588.44
18,Version A,842.9
19,Version B,681.18
20,Version A,949.59
21,Version C,1779.59
22,Version A,1414.04
23,Version A,2252.21
24,Version A,1614.41
25,Version A,2046.03
26,Version A,1129.77
27,Version A,1007.33
28,Version C,2585.94
29,Version A,2145.2
30,Version B,2292.91
31,Version B,1983.63
32,Version B,2068.18
33,Version C,1306.15
34,Version C,1872.45
35,Version C,1792.63
36,Version B,2444.83
37,Version B,2386.28
38,Version C,1835.2
39,Version C,2529.04
40,Version C,2813.25
41,Version C,1987.54
42,Version B,2484.77
43,Version C,3162.94
44,Version B,2547.32
45,Version B,1348.87
46,Version C,1669.8
47,Version C,2523.16
48,Version A,1473.51
49,Version C,1261.22
50,Version B,2327.26
51,Version C,1922.51
52,Version C,2424.88
53,Version B,1563.59
54,Version B,1335.81
55,Version B,2283.81
56,Version A,2485.09
57,Version B,3314.05
58,Version C,2063.25
59,Version B,1683.22
60,Version A,1724.06
61,Version B,1348.56
62,Version C,2177.36
63,Version C,1590.45
64,Version B,2449.83
65,Version A,1965.59
66,Version B,3396.93
67,Version B,3195.35
68,Version B,2453.11
69,Version B,2394.98
70,Version B,1425.69
71,Version C,2633.64
72,Version B,2210.19
73,Version A,3378.85
74,Version B,2463.98
75,Version B,2581.45
76,Version C,1932.76
77,Version A,2030.31
78,Version C,1711.99
79,Version B,2198.79
80,Version C,2895.91
81,Version B,2480.33
82,Version B,1591.77
83,Version B,2088.12
84,Version B,3161.29
85,Version B,1414.12
86,Version C,1884.7
87,Version A,2767.25
88,Version A,1973.87
89,Version C,1968.16
90,Version B,2045.2
91,Version A,2561.39
92,Version C,2004.79
93,Version B,3108.88
94,Version C,2686.66
95,Version B,1347.94
96,Version B,2414.25
97,Version B,2821.12
98,Version C,1693.38
99,Version A,1455.95
100,Version Zero,1234
101,Version Zero,2269.08
102,Version Zero,2458.55
103,Version Zero,1353.69
104,Version Zero,1976.4
105,Version Zero,1396.44
106,Version Zero,2333.76
107,Version Zero,672.82
108,Version Zero,1833.1
109,Version Zero,1195.63
110,Version Zero,1405.59
111,Version Zero,1681.13
112,Version Zero,670.13
113,Version Zero,984.55
114,Version Zero,1169.24
115,Version Zero,1560.36
116,Version Zero,2179.6
117,Version Zero,1245.72
118,Version Zero,761.11
119,Version Zero,1324.26
120,Version Zero,2066.79
121,Version Zero,667.07
122,Version Zero,2390.79
123,Version Zero,1121.65
124,Version Zero,1911.85
125,Version Zero,1960.94
126,Version Zero,948.32
127,Version Zero,786.9
128,Version Zero,1550.49
129,Version Zero,2038.47
130,Version Zero,1111.77
131,Version Zero,1264.98
132,Version Zero,706.17
133,Version Zero,2316.28
134,Version Zero,1933.53
135,Version Zero,1817.91
136,Version Zero,819.77
137,Version Zero,1937.05
138,Version Zero,886.39
139,Version Zero,1432.35
140,Version Zero,766.83
141,Version Zero,700.95
142,Version Zero,1238.3
143,Version Zero,2253.84
144,Version Zero,816.96
145,Version Zero,1778.95
146,Version Zero,1870.93
147,Version Zero,2144.05
148,Version Zero,2181.41
149,Version Zero,733.15
150,Version Zero,1192.52
151,Version Zero,1506.84
152,Version Zero,1249.35
153,Version Zero,747.07
154,Version Zero,889.32
155,Version Zero,994.54
156,Version Zero,1382.35
157,Version Zero,2007.65
158,Version Zero,901.89
159,Version Zero,1833.26
160,Version Zero,2451.27
161,Version Zero,1980.83
162,Version Zero,1317.66
163,Version Zero,1882.98
164,Version Zero,1718.61
165,Version Zero,1604.6
166,Version Zero,593.57
167,Version Zero,2090.79
168,Version Zero,2966.4
169,Version Zero,2563.61
170,Version Zero,2392.02
171,Version Zero,1796.89
172,Version Zero,1724.26
173,Version Zero,2155.25
174,Version Zero,2275.35
175,Version Zero,2810.23
176,Version Zero,2635.61
177,Version Zero,2305.93
178,Version Zero,2334.01
179,Version Zero,1601.84
180,Version Zero,2562.11
181,Version Zero,1899.3
182,Version Zero,2216.2
183,Version Zero,2007.15
184,Version Zero,2558.81
185,Version Zero,3392.52
186,Version Zero,2346
187,Version Zero,1004.51
188,Version Zero,2120.07
189,Version Zero,2290.87
190,Version Zero,878.75
191,Version Zero,1796.29
192,Version Zero,1801.8
193,Version Zero,1620.28
194,Version Zero,1240.41
195,Version Zero,1459.37
196,Version Zero,1209.14
197,Version Zero,1180.21
198,Version Zero,929.22
199,Version Zero,1257.3
200,Version Zero,1055.06
1,Version A,1886.17
2,Version C,1743.89
3,Version C,1380.59
4,Version C,2881.08
5,Version C,2257.73
6,Version C,2416.03
7,Version B,2427.65
8,Version A,1781.85
9,Version B,904.56
10,Version A,2213.25
12,Version A,2196.38
13,Version A,1143.05
14,Version B,1838.78
15,Version A,610.76
16,Version A,2147.71
17,Version A,2560.94
18,Version A,824.37
19,Version B,680.6
20,Version A,1749.96
21,Version C,1761.28
22,Version A,1269.8
23,Version A,760.84
24,Version A,1928.46
25,Version A,2428.73
26,Version A,1642.18
27,Version A,2285.36
28,Version C,2666.86
29,Version A,3297.57
30,Version B,1887.92
31,Version B,2333.88
32,Version B,2743.49
33,Version C,2587.07
34,Version C,1891.55
35,Version C,2223.68
36,Version B,2120.85
37,Version B,2307.67
38,Version C,2261.66
39,Version C,2621.99
40,Version C,2258.17
41,Version C,1559.43
42,Version B,3392.92
43,Version C,2817.77
44,Version B,2017.25
45,Version B,2869.98
46,Version C,2275.53
47,Version C,2359.08
48,Version A,2571.64
49,Version C,2351.6
50,Version B,2942.26
51,Version C,1987.81
52,Version C,2474.7
53,Version B,2056.65
54,Version B,2234.57
55,Version B,2872.02
56,Version A,2915.14
57,Version B,2105.12
58,Version C,2357.41
59,Version B,1955.84
60,Version A,2022.41
61,Version B,2030.69
62,Version C,1560.76
63,Version C,2337.55
64,Version B,2414.97
65,Version A,2782.6
66,Version B,1656.81
67,Version B,3529.35
68,Version B,1541.06
69,Version B,3470.85
70,Version B,2065.98
71,Version C,1441.2
72,Version B,1481.65
73,Version A,2493.22
74,Version B,2975.27
75,Version B,2160.87
76,Version C,2185.35
77,Version A,2316.29
78,Version C,2562.35
79,Version B,2637.67
80,Version C,1539.65
81,Version B,1978.81
82,Version B,1653.49
83,Version B,2278.88
84,Version B,1645.69
85,Version B,1521.45
86,Version C,2787.81
87,Version A,3069.97
88,Version A,2044.47
89,Version C,2942.32
90,Version B,2294.17
91,Version A,1351.02
92,Version C,1826.03
93,Version B,3334.92
94,Version C,1669.11
95,Version B,2760.72
96,Version B,2191.75
97,Version B,2462.49
98,Version C,1756.6
99,Version A,1532.22
100,Version Zero,2325.11
101,Version Zero,1311.74
102,Version Zero,2049.12
103,Version Zero,1960.46
104,Version Zero,1705.23
105,Version Zero,744.71
106,Version Zero,2194.78
